"state","chamber","state_chamber","term","term_start","term_end","term_elec_yr","term_length","n_maj","n_min","chamber_size","legislature_size","num_chamber_comms","num_joint_comms","maj_SLES_median","min_SLES_median","maj_min_SLES_meddiff","maj_above_min_SLES_median","chair_SLES_median","notchair_SLES_median","chair_SLES_meddiff","majfrosh_SLES_meddiff","minfrosh_SLES_meddiff","num_female","share_female","kpb_dem_share","kpb_rep_share","share_dem","partisan_seatshare_diff","term_limits_enacted","term_limits_applied","aj_deny_hearing","aj_deny_report","aj_comm_gatekeep","aj_chamb_vote_comm_appts","aj_majleader_setscal","aj_majcom_setscal","aj_anymaj_setscal","aj_rules_change","SM_maj_median","SM_min_median","SM_median_diff","SM_maj_sd","SM_min_sd","squire_year","squire_index","leg_salary_yr_avg","slength_avg_all","ncsl_staff_year","ncsl_num_staff","ncsl_num_staff_per_leg","maj_party_controls_gov","maj_party_controls_oppo_chamber","unified_gov"
"UT","lower","UT-lower","2003_2004",2003,2004,2002,2,58,19,75,104,14,0,1.008795332234,0.619552124331385,0.389243207902615,0.793103448275862,1.08384125864418,0.869474811735972,0.214366446908212,-0.0144157931831375,-0.132937947344543,18,0.233766233766234,0.253333333333333,0.746666666666667,0.246753246753247,0.493333333333334,0,0,0,0,0,1,0,0,0,NA,0.809,-0.569,1.378,0.310180968858672,0.368366886624208,2003,0.065,6278.57,34.95,2003,181,1.74038461538462,1,1,1
"UT","lower","UT-lower","2005_2006",2005,2006,2004,2,56,20,75,104,15,0,1.06073251030252,0.516293556984286,0.544438953318231,0.892857142857143,1.08878234477015,0.866767998525073,0.222014346245075,0.163473816039725,0.174039719748013,16,0.210526315789474,0.253333333333333,0.746666666666667,0.263157894736842,0.493333333333334,0,0,0,0,0,1,0,0,0,NA,0.839,-0.772,1.611,0.337526897775674,0.319888909095282,2009,0.072,5899.38,33.73,2009,220,2.11538461538462,1,1,1
"UT","lower","UT-lower","2007_2008",2007,2008,2006,2,58,21,75,104,15,0,1.04124866977832,0.349820285183629,0.691428384594688,0.913793103448276,1.41978874027391,0.866538158311941,0.553250581961965,0.512496782937406,0.21851158108353,16,0.20253164556962,0.266666666666667,0.733333333333333,0.265822784810127,0.466666666666666,0,0,0,0,0,1,0,0,0,NA,0.809,-0.817,1.626,0.352468868188119,0.34629174990236,2009,0.072,6002.31,32.66,2009,220,2.11538461538462,1,1,1
"UT","lower","UT-lower","2009_2010",2009,2010,2008,2,55,22,75,104,15,2,1.02141818751971,0.468216990017958,0.553201197501751,0.909090909090909,1.09591184570501,0.787362665362972,0.308549180342036,0.645817162051603,0.0414508033815504,18,0.233766233766234,0.293333333333333,0.706666666666667,0.285714285714286,0.413333333333334,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,2009,0.072,5571.85,32.31,2009,220,2.11538461538462,1,1,1
"UT","lower","UT-lower","2011_2012",2011,2012,2010,2,62,18,75,104,15,0,1.04622389054699,0.492890543360807,0.553333347186184,0.838709677419355,1.13168066319749,0.955683974575434,0.175996688622056,0.575546279619772,-0.132576241035894,15,0.1875,0.226666666666667,0.773333333333333,0.225,0.546666666666666,0,0,0,0,0,1,0,0,0,NA,0.82,-0.894,1.714,0.332286794634265,0.338221021150584,2015,0.115404403,11733.75,54.89,2015,227,2.18269230769231,1,1,1
"UT","lower","UT-lower","2013_2014",2013,2014,2012,2,63,14,75,104,15,0,0.965843063651427,0.540439913595789,0.425403150055638,0.777777777777778,1.32991216034586,0.834842323646987,0.495069836698868,0.589962048059518,-0.107014092137428,12,0.155844155844156,NA,NA,0.181818181818182,0.636363636363636,0,0,0,0,0,1,0,0,0,NA,0.781,-0.894,1.675,0.325571607143448,0.315096083342648,2015,0.115404403,10957.96,31.39,2015,227,2.18269230769231,1,1,1
"UT","lower","UT-lower","2015_2016",2015,2016,2014,2,64,13,75,104,14,0,0.998292449210066,0.522023351313231,0.476269097896835,0.796875,1.51332267531035,0.750482836267162,0.762839839043192,0.546352338345333,0.283749209551383,10,0.12987012987013,NA,NA,0.168831168831169,0.662337662337662,0,0,0,0,0,1,0,0,0,NA,0.797,-0.987,1.784,0.323566938848986,0.433479475135323,2015,0.115404403,11607.31,33.57,2015,227,2.18269230769231,1,1,1
"UT","lower","UT-lower","2017_2018",2017,2018,2016,2,64,13,75,104,14,0,1.05390075582804,0.454974815256434,0.598925940571607,0.828125,1.43754936028513,0.844614417749384,0.592934942535747,0.695213218286979,-0.0187419551796548,15,0.194805194805195,NA,NA,0.168831168831169,0.662337662337662,0,0,0,0,0,1,0,0,0,NA,0.83,-1.079,1.909,0.425215603667271,0.433951984663386,2015,0.115404403,11157.94,33.21,2015,227,2.18269230769231,1,1,1
"UT","upper","UT-upper","1997_1998",1997,1998,1996,2,20,9,29,104,10,0,1.02460051802019,0.709181636788997,0.315418881231188,0.7,0.810142451932149,1.15182316348675,-0.341680711554599,0.610628684679004,-0.932634629431285,1,0.0344827586206897,0.310344827586207,0.689655172413793,0.310344827586207,0.379310344827586,0,0,1,0,1,0,0,0,0,NA,0.73,-0.441,1.171,0.226297059863131,0.133348485676116,1996,0.067,5125.87,31.95,1996,225,2.16346153846154,1,1,1
"UT","upper","UT-upper","1999_2000",1999,2000,1998,2,18,11,29,104,11,0,1.16652268326165,0.656672915796107,0.509849767465546,0.777777777777778,1.27603513091966,0.85619544408523,0.419839686834429,0.044919673056147,0.0248446656983237,4,0.137931034482759,0.379310344827586,0.620689655172414,0.379310344827586,0.241379310344828,0,0,1,0,1,0,0,0,0,NA,0.768,-0.56,1.328,0.229765171447246,0.21836953434159,2003,0.065,5852.41,32.48,2003,181,1.74038461538462,1,1,1
"UT","upper","UT-upper","2001_2002",2001,2002,2000,2,20,10,29,104,11,0,1.10744061564292,0.554593742150218,0.5528468734927,0.9,1.45240618366949,0.780413249154553,0.671992934514936,0.52565845476526,0.463654786111561,6,0.2,0.310344827586207,0.689655172413793,0.333333333333333,0.379310344827586,0,0,1,0,1,0,0,0,0,NA,0.867,-0.642,1.509,0.259277986985059,0.223142954875666,2003,0.065,6666.07,37.32,2003,181,1.74038461538462,1,1,1
"UT","upper","UT-upper","2003_2004",2003,2004,2002,2,23,7,29,104,11,0,1.01394134395331,0.673362122837296,0.340579221116012,0.782608695652174,1.12107221332818,0.923884010413172,0.19718820291501,0.293233668131838,-0.250655202219924,5,0.166666666666667,0.241379310344828,0.758620689655172,0.233333333333333,0.517241379310344,0,0,1,0,1,0,0,0,0,NA,0.804,-0.788,1.592,0.273292489106606,0.293840346330035,2003,0.065,6278.57,34.95,2003,181,1.74038461538462,1,1,1
"UT","upper","UT-upper","2005_2006",2005,2006,2004,2,21,10,29,104,11,0,1.10265303360356,0.501311624769018,0.601341408834543,0.80952380952381,1.00982520279158,0.707642530101284,0.302182672690291,0.840209281583447,0.434379247522756,5,0.161290322580645,0.275862068965517,0.724137931034483,0.32258064516129,0.448275862068966,0,0,1,0,1,0,0,0,0,NA,0.844,-0.788,1.632,0.243179709200738,0.371370269798707,2009,0.072,5899.38,33.73,2009,220,2.11538461538462,1,1,1
"UT","upper","UT-upper","2007_2008",2007,2008,2006,2,21,9,29,104,11,0,0.986352185298714,0.559666450161508,0.426685735137206,0.952380952380952,0.954794625714342,0.709386408152441,0.245408217561901,0.0809367410572475,0.349452772846251,4,0.133333333333333,0.275862068965517,0.724137931034483,0.3,0.448275862068966,0,0,1,0,1,0,0,0,0,NA,0.821,-0.579,1.4,0.274353249212961,0.375138801033178,2009,0.072,6002.31,32.66,2009,220,2.11538461538462,1,1,1
"UT","upper","UT-upper","2009_2010",2009,2010,2008,2,23,9,29,104,11,2,1.25461629661071,0.42958751776148,0.825028778849233,0.91304347826087,1.47972338671154,0.560934559443633,0.918788827267908,0.315858506600086,0.0934411932909031,4,0.125,0.275862068965517,0.724137931034483,0.28125,0.448275862068966,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,2009,0.072,5571.85,32.31,2009,220,2.11538461538462,1,1,1
"UT","upper","UT-upper","2011_2012",2011,2012,2010,2,25,7,29,104,12,0,0.896245579266062,0.551111714852216,0.345133864413845,0.72,1.05269603828921,0.77329405258954,0.279401985699667,0.504120311069613,-0.639666223520732,5,0.15625,0.241379310344828,0.758620689655172,0.21875,0.517241379310344,0,0,1,0,1,0,0,0,0,NA,0.887,-0.788,1.675,0.290336455636178,0.439230093247457,2015,0.115404403,11733.75,54.89,2015,227,2.18269230769231,1,1,1
"UT","upper","UT-upper","2013_2014",2013,2014,2012,2,24,5,29,104,12,0,1.0654180664815,0.565143420825061,0.500274645656443,0.875,1.1808746958697,0.844139666988151,0.336735028881547,0.355161448160185,0.628367888208931,5,0.172413793103448,NA,NA,0.172413793103448,0.655172413793103,0,0,1,0,1,0,0,0,0,NA,0.85,-0.788,1.638,0.285218141172482,0.491783776441183,2015,0.115404403,10957.96,31.39,2015,227,2.18269230769231,1,1,1
"UT","upper","UT-upper","2015_2016",2015,2016,2014,2,25,5,29,104,11,0,0.899568136535637,0.579398573729755,0.320169562805882,0.72,0.899568136535637,0.729872148933693,0.169695987601944,0.365092689001295,0.33679951948748,6,0.2,NA,NA,0.166666666666667,0.666666666666667,0,0,1,0,1,0,0,0,0,NA,0.813,-1.277,2.09,0.295350714478808,0.420949638648696,2015,0.115404403,11607.31,33.57,2015,227,2.18269230769231,1,1,1
"UT","upper","UT-upper","2017_2018",2017,2018,2016,2,25,5,29,104,11,0,0.886348847497958,0.746516809424726,0.139832038073232,0.6,0.967236526791408,0.746516809424726,0.220719717366682,0.595733790488847,NA,6,0.2,NA,NA,0.166666666666667,0.666666666666667,0,0,1,0,1,0,0,0,0,NA,0.804,-1.277,2.081,0.292697124899639,0.420949638648696,2015,0.115404403,11157.94,33.21,2015,227,2.18269230769231,1,1,1
"VA","lower","VA-lower","1994_1995",1994,1995,1993,2,52,49,100,140,20,0,1.07959618056769,0.789555626493049,0.290040554074643,0.75,1.20040281403752,0.869837992612162,0.330564821425355,0.815896794128532,0.304761402481218,12,0.118811881188119,0.52,0.47,0.514851485148515,0.05,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,1996,0.15,26119.59,96.2,1996,823,5.87857142857143,0,1,0
"VA","lower","VA-lower","1996_1997",1996,1997,1995,2,53,49,100,140,20,0,0.958958823451531,0.824975210963789,0.133983612487742,0.584905660377358,1.11801203991594,0.854230751999738,0.263781287916202,0.171629476300326,0.471767833441364,14,0.137254901960784,0.52,0.47,0.519607843137255,0.05,0,0,1,1,1,0,0,0,0,NA,-0.759,0.644,1.403,0.389488723109235,0.280094312600718,1996,0.15,24735.43,37.63,1996,823,5.87857142857143,0,0,0
"VA","lower","VA-lower","1998_1999",1998,1999,1997,2,0,102,100,140,20,0,NA,0.934973933753897,NA,NA,1.00416018179158,0.892698163663888,0.111462018127692,NA,0.448983044081281,15,0.147058823529412,0.5,0.49,0.490196078431373,0.01,0,0,1,1,1,0,0,0,0,NA,-0.793,0.636,1.429,0.284228429171506,0.395837186853997,1996,0.15,23819.64,55.5,1996,823,5.87857142857143,1,0,0
"VA","lower","VA-lower","2000_2001",2000,2001,1999,2,56,48,100,140,20,0,1.17392339105258,0.795773501408702,0.378149889643882,0.696428571428571,1.13561669356023,0.899409484852139,0.236207208708096,0.94492405692763,0.16632732704649,16,0.153846153846154,0.47,0.52,0.451923076923077,0.05,0,0,1,1,1,0,0,0,0,NA,0.641,-0.846,1.487,0.263976714051426,0.391967036447221,2003,0.131,22477.99,37.27,2003,682,4.87142857142857,1,1,1
"VA","lower","VA-lower","2002_2003",2002,2003,2001,2,66,37,100,140,14,0,1.1332462232503,0.656155111972798,0.477091111277507,0.803030303030303,1.4526341082187,0.790549031985369,0.662085076233334,0.567063217994393,0.388841877923421,15,0.145631067961165,0.34,0.64,0.339805825242718,0.3,0,0,1,1,1,0,0,0,0,NA,0.717,-0.836,1.553,0.266125453707668,0.402380104712522,2003,0.131,21574.64,43.8,2003,682,4.87142857142857,0,1,0
"VA","lower","VA-lower","2004_2005",2004,2005,2003,2,61,40,100,140,14,0,1.11911593383434,0.556812467194375,0.562303466639961,0.950819672131147,1.16553393004147,0.897818141731902,0.267715788309564,0.499453583407578,0.211389983550221,13,0.128712871287129,0.37,0.61,0.376237623762376,0.24,0,0,1,1,1,0,0,0,0,NA,0.774,-0.765,1.539,0.260585475942682,0.390933854284686,2003,0.131,20437.78,39.18,2003,682,4.87142857142857,0,1,0
"VA","lower","VA-lower","2006_2007",2006,2007,2005,2,59,43,100,140,14,0,1.26158435391586,0.561606446862893,0.699977907052963,0.847457627118644,1.51704323890694,0.786809958721219,0.730233280185723,0.524979744346938,0.208280081625813,16,0.156862745098039,0.39,0.56,0.392156862745098,0.17,0,0,1,1,1,0,0,0,0,NA,0.725,-0.836,1.561,0.24885993101181,0.346267216834206,2009,0.138,19199.7,46.83,2009,751,5.36428571428571,0,1,0
"VA","lower","VA-lower","2008_2009",2008,2009,2007,2,54,48,100,140,14,0,1.19964309992608,0.728418538272382,0.471224561653696,0.833333333333333,1.18689414414708,0.8953454629457,0.291548681201379,0.604905976784306,0.346647422893381,16,0.156862745098039,0.44,0.54,0.450980392156863,0.1,0,0,1,1,1,0,0,0,0,NA,0.705,-0.836,1.541,0.237840649903207,0.331529904967862,2009,0.138,18262.71,42.6,2009,751,5.36428571428571,0,0,0
"VA","lower","VA-lower","2010_2011",2010,2011,2009,2,62,41,100,140,14,0,1.20846183274554,0.674165997687627,0.534295835057908,0.774193548387097,1.18039043975576,0.91998097345856,0.2604094662972,0.489351180491282,0.506063323105734,19,0.184466019417476,0.39,0.59,0.378640776699029,0.2,0,0,1,1,1,0,0,0,0,NA,0.652,-0.852,1.504,0.22775072432641,0.384874041653233,2009,0.138,17724.61,45.34,2009,751,5.36428571428571,1,0,0
"VA","lower","VA-lower","2012_2013",2012,2013,2011,2,67,34,100,140,14,0,1.18052223454047,0.547712139216191,0.632810095324279,0.895522388059702,NA,0.89696886509012,NA,0.512948317744149,0.0700635207412476,18,0.178217821782178,NA,NA,0.326732673267327,0.336633663366337,0,0,1,1,1,0,0,0,0,NA,0.666,-0.912,1.578,0.232169485564991,0.376249167406493,2015,0.17837758,16972.03,41.98,2015,822,5.87142857142857,1,1,1
"VA","lower","VA-lower","2014_2015",2014,2015,2013,2,69,37,100,140,14,0,1.18253536017506,0.605167487901376,0.577367872273685,0.826086956521739,1.64968607781753,0.828948104002808,0.820737973814725,0.725228385134632,0.40424144596561,18,0.169811320754717,NA,NA,0.349056603773585,0.30188679245283,0,0,1,1,1,0,0,0,0,NA,0.701,-0.968,1.669,0.248071059630391,0.329643298744311,2015,0.17837758,16572.66,143.57,2015,822,5.87142857142857,0,0,0
"VA","lower","VA-lower","2016_2017",2016,2017,2015,2,67,36,100,140,14,0,1.13152855277971,0.547659606417053,0.583868946362652,0.850746268656716,1.52211958201814,0.847241682596887,0.674877899421258,0.562286935570944,0.23885696561413,18,0.174757281553398,NA,NA,0.349514563106796,0.300970873786408,0,0,1,1,1,0,0,0,0,NA,0.701,-1.011,1.712,0.246627065037702,0.228422943803083,2015,0.17837758,16185.22,37.86,2015,822,5.87142857142857,0,1,0
"VA","upper","VA-upper","1994_1995",1994,1995,1993,2,22,19,40,140,11,0,1.06296985980256,0.825773334649564,0.237196525152998,0.636363636363636,1.11674326762595,0.853154070059103,0.263589197566846,0.691113322175964,0.621900426605003,4,0.0975609756097561,0.55,0.45,0.536585365853659,0.1,0,0,1,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1996,0.15,26119.59,96.2,1996,823,5.87857142857143,0,1,0
"VA","upper","VA-upper","1996_1997",1996,1997,1995,2,0,41,40,140,11,0,NA,1.01293859311104,NA,NA,1.15487637491467,0.85183355581477,0.3030428190999,NA,0.318424775087861,7,0.170731707317073,0.5,0.5,0.51219512195122,0,0,0,1,1,1,1,0,0,0,NA,-0.822,0.521,1.343,0.37875395327981,0.291701748373702,1996,0.15,24735.43,37.63,1996,823,5.87857142857143,0,1,0
"VA","upper","VA-upper","1998_1999",1998,1999,1997,2,22,20,40,140,11,0,1.00958408946259,0.913451555518049,0.0961325339445447,0.636363636363636,1.12243876023867,0.923080658015999,0.199358102222673,-0.258090701896413,0.768207522639497,7,0.166666666666667,0.475,0.525,0.476190476190476,0.05,0,0,1,1,1,1,0,0,0,NA,0.529,-0.833,1.362,0.288206617346493,0.327744576302444,1996,0.15,23819.64,55.5,1996,823,5.87857142857143,1,0,0
"VA","upper","VA-upper","2000_2001",2000,2001,1999,2,23,19,40,140,11,0,1.14910875612614,0.729453043234901,0.419655712891239,0.869565217391304,1.32732262000519,0.877220794555474,0.450101825449712,0.844673882381746,0.209893576931662,8,0.19047619047619,0.475,0.525,0.452380952380952,0.05,0,0,1,1,1,1,0,0,0,NA,0.539,-0.862,1.401,0.26444633148368,0.377604823461862,2003,0.131,22477.99,37.27,2003,682,4.87142857142857,1,1,1
"VA","upper","VA-upper","2002_2003",2002,2003,2001,2,24,19,40,140,11,0,1.06869045647982,0.657831445287098,0.410859011192726,0.791666666666667,1.19258094240724,0.86911615194572,0.323464790461519,0.695291216251325,-0.466622275298839,8,0.186046511627907,0.45,0.55,0.441860465116279,0.1,0,0,1,1,1,1,0,0,0,NA,0.534,-0.893,1.427,0.254753290193173,0.357101757371574,2003,0.131,21574.64,43.8,2003,682,4.87142857142857,0,1,0
"VA","upper","VA-upper","2004_2005",2004,2005,2003,2,24,16,40,140,11,0,1.00379781959312,0.794300912777679,0.209496906815442,0.708333333333333,1.09916729245719,0.811268700195159,0.287898592262034,0.248748486595504,0.2451749098472,8,0.2,0.4,0.6,0.4,0.2,0,0,1,1,1,1,0,0,0,NA,0.576,-1.007,1.583,0.29436198691689,0.372900165203162,2003,0.131,20437.78,39.18,2003,682,4.87142857142857,0,1,0
"VA","upper","VA-upper","2006_2007",2006,2007,2005,2,24,17,40,140,11,0,1.13246848326217,0.903356302038203,0.229112181223966,0.583333333333333,1.46229152096079,0.971864250070492,0.490427270890294,-0.0615977355795845,0.220947971037721,8,0.195121951219512,0.4,0.575,0.414634146341463,0.175,0,0,1,1,1,1,0,0,0,NA,0.6,-0.896,1.496,0.299141492245955,0.361853562870809,2009,0.138,19199.7,46.83,2009,751,5.36428571428571,0,1,0
"VA","upper","VA-upper","2008_2009",2008,2009,2007,2,21,19,40,140,11,0,0.947976641786676,0.940505138276763,0.00747150350991321,0.523809523809524,0.882660322589265,0.947976641786676,-0.0653163191974109,0.294976460269956,0.241176501465139,8,0.2,0.525,0.475,0.525,0.05,0,0,1,1,1,1,0,0,0,NA,-0.891,0.636,1.527,0.342866070466613,0.314837465347233,2009,0.138,18262.71,42.6,2009,751,5.36428571428571,1,0,0
"VA","upper","VA-upper","2010_2011",2010,2011,2009,2,22,19,40,140,11,0,0.982653121788389,1.09106346794111,-0.108410346152722,0.363636363636364,0.8445682457245,1.09864339647637,-0.25407515075187,0.0144872256332474,0.817314911860675,8,0.195121951219512,0.55,0.45,0.536585365853659,0.1,0,0,1,1,1,1,0,0,0,NA,-0.893,0.729,1.622,0.334851958594501,0.302643318287613,2009,0.138,17724.61,45.34,2009,751,5.36428571428571,0,0,0
"VA","upper","VA-upper","2012_2013",2012,2013,2011,2,20,21,40,140,11,0,1.18178283228458,0.708150786995002,0.473632045289581,0.95,0.68359582069505,1.11167652479576,-0.428080704100708,0.00932650203224639,0.207251951265685,7,0.170731707317073,NA,NA,0.51219512195122,0.024390243902439,0,0,1,1,1,1,0,0,0,NA,-0.941,0.885,1.826,0.311757602508615,0.296942035801815,2015,0.17837758,16972.03,41.98,2015,822,5.87142857142857,0,0,0
"VA","upper","VA-upper","2014_2015",2014,2015,2013,2,42,0,40,140,11,0,0.99563357818094,NA,NA,1,0.99563357818094,0.95471556109613,0.0409180170848105,0.466583851748707,NA,8,0.19047619047619,NA,NA,0.5,0,0,0,1,1,1,1,0,0,0,NA,-0.893,0.885,1.778,NA,NA,2015,0.17837758,16572.66,143.57,2015,822,5.87142857142857,NA,NA,NA
"VA","upper","VA-upper","2016_2017",2016,2017,2015,2,22,22,40,140,11,0,1.20806004583884,0.941058594316753,0.267001451522087,0.681818181818182,1.32276590242907,0.933831869287495,0.388934033141576,0.457345605469665,0.697533094087622,10,0.227272727272727,NA,NA,0.5,0,0,0,1,1,1,1,0,0,0,NA,0.906,-0.914,1.82,NA,NA,2015,0.17837758,16185.22,37.86,2015,822,5.87142857142857,NA,NA,NA
"VT","lower","VT-lower","1993_1994",1993,1994,1992,2,89,63,150,180,15,4,0.704972251540906,0.490887744498653,0.214084507042254,0.550561797752809,2.75380417718047,0.490887744498653,2.26291643268181,1.21487425673508,0.0790236266719446,51,0.335526315789474,0.58,0.38,0.585526315789474,0.2,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,1996,0.117,15435.06,93.72,1996,58,0.322222222222222,1,0,0
"VT","lower","VT-lower","1995_1996",1995,1996,1994,2,89,64,150,180,15,4,0.883625211387951,0.228907293614748,0.654717917773203,0.640449438202247,1.62070969578891,0.327010419449639,1.29369927633927,0.950234119444895,0.284142410133,44,0.287581699346405,0.573333333333333,0.406666666666667,0.581699346405229,0.166666666666666,0,0,1,1,1,0,0,0,0,NA,-0.952,0.523,1.475,0.475446284552514,0.365224095730573,1996,0.117,11508.01,74.81,1996,58,0.322222222222222,1,0,0
"VT","lower","VT-lower","1997_1998",1997,1998,1996,2,94,64,150,180,15,0,0.578651575233585,0.238147437654152,0.340504137579433,0.585106382978723,1.65604049028793,0.303096738832557,1.35294375145537,0.845155962683275,0.421188720534224,51,0.322784810126582,0.593333333333333,0.38,0.594936708860759,0.213333333333333,0,0,1,1,1,0,0,0,0,NA,-0.886,0.477,1.363,0.502223745928564,0.34132575472667,1996,0.117,11001.19,97.24,1996,58,0.322222222222222,1,1,1
"VT","lower","VT-lower","1999_2000",1999,2000,1998,2,78,75,150,180,15,0,0.5311580062878,0.231292517006803,0.299865489280998,0.641025641025641,1.34294769419597,0.308390022675737,1.03455767152023,-0.599771547318601,0.357688618532698,47,0.30718954248366,0.506666666666667,0.446666666666667,0.509803921568627,0.0600000000000001,0,0,1,1,1,0,0,0,0,NA,-0.88,0.465,1.345,0.502496194042096,0.31812463605849,2003,0.144,14032.22,83.65,2003,82,0.455555555555556,1,1,1
"VT","lower","VT-lower","2001_2002",2001,2002,2000,2,84,70,150,180,15,0,0.280943025540275,0.237721021611002,0.0432220039292731,0.535714285714286,1.41999925204904,0.237721021611002,1.18227823043803,0.78740974379463,0.324165029469548,44,0.285714285714286,0.413333333333333,0.553333333333333,0.422077922077922,0.14,0,0,1,1,1,0,0,0,0,NA,0.515,-0.88,1.395,0.328139478804622,0.50157720713219,2003,0.144,15167.96,94.1,2003,82,0.455555555555556,0,0,0
"VT","lower","VT-lower","2003_2004",2003,2004,2002,2,74,78,150,180,15,0,0.236091499576391,0.343405817565659,-0.107314317989269,0.472972972972973,2.21296736259205,0.214628635978537,1.99833872661352,0.821559095507953,0.150240045184976,48,0.315789473684211,0.46,0.493333333333333,0.467105263157895,0.033333333333333,0,0,1,1,1,0,0,0,0,NA,0.534,-0.951,1.485,0.329931931417446,0.395992809857799,2003,0.144,10476.11,69.33,2003,82,0.455555555555556,1,0,0
"VT","lower","VT-lower","2005_2006",2005,2006,2004,2,87,66,150,180,14,0,0.416584158415842,0.321905940594059,0.0946782178217822,0.540229885057471,1.09762125000443,0.340841584158416,0.756779665846014,0.0721232961246264,0.625607968937364,50,0.326797385620915,0.553333333333333,0.4,0.568627450980392,0.153333333333333,0,0,1,1,1,0,0,0,0,NA,-0.97,0.523,1.493,0.374980215634732,0.236726858433809,2009,0.11,10688.53,83,2009,86,0.477777777777778,0,1,0
"VT","lower","VT-lower","2007_2008",2007,2008,2006,2,98,54,150,180,14,0,0.781142719170382,0.183000240789791,0.598142478380592,0.581632653061224,1.32635157526989,0.256200337105707,1.07015123816418,1.0172176158831,0.0915001203948953,57,0.375,0.62,0.326666666666667,0.644736842105263,0.293333333333333,0,0,1,1,1,0,0,0,0,NA,-0.954,0.523,1.477,0.362608576842258,0.219240408947934,2009,0.11,11694.57,67.09,2009,86,0.477777777777778,0,1,0
"VT","lower","VT-lower","2009_2010",2009,2010,2008,2,100,54,150,180,14,10,0.288312382990104,0.205937416421503,0.0823749665686012,0.54,1.07220438873679,0.226531158063653,0.845673230673138,0.288312382990104,0.102968708210752,57,0.37012987012987,0.633333333333333,0.32,0.649350649350649,0.313333333333333,0,0,1,1,1,0,0,0,0,NA,-0.97,0.477,1.447,0.385394087205701,0.215924642010834,2009,0.11,6075.26,48.71,2009,86,0.477777777777778,0,1,0
"VT","lower","VT-lower","2011_2012",2011,2012,2010,2,104,52,150,180,15,13,0.232772653282691,0.148128052088985,0.0846446011937059,0.625,3.16577031113595,0.211611502984265,2.95415880815169,0.338578404774824,0.169289202387412,61,0.391025641025641,0.633333333333333,0.32,0.666666666666667,0.313333333333333,0,0,1,1,1,0,0,0,0,NA,-0.953,0.519,1.472,0.372937280378358,0.224914124390636,2015,0.177983104,8525.65,73.5,2015,92,0.511111111111111,1,1,1
"VT","lower","VT-lower","2013_2014",2013,2014,2012,2,103,50,150,180,14,13,0.325608890990778,0.126625679829747,0.198983211161031,0.640776699029126,1.1990000280359,0.217072593993852,0.981927434042047,0.470323953653346,0.108536296996926,66,0.431372549019608,NA,NA,0.673202614379085,0.379084967320261,0,0,1,1,1,0,0,0,0,NA,-0.983,0.524,1.507,0.398253701927561,0.235265044160276,2015,0.177983104,10706.55,73.13,2015,92,0.511111111111111,1,1,1
"VT","lower","VT-lower","2015_2016",2015,2016,2014,2,91,60,150,180,14,13,0.960876738156964,0.181498939429649,0.779377798727316,0.67032967032967,2.14351586656719,0.284704218713175,1.85881164785402,0.911611810257435,0.124558095687014,66,0.437086092715232,NA,NA,0.602649006622517,0.245033112582781,0,0,1,1,1,0,0,0,0,NA,-1.048,0.531,1.579,0.376029366052586,0.249696487578129,2015,0.177983104,11181.99,90.36,2015,92,0.511111111111111,1,1,1
"VT","lower","VT-lower","2017_2018",2017,2018,2016,2,90,64,150,180,14,0,0.729571572439829,0.141090242785158,0.588481329654671,0.7,1.04754065444812,0.246907924874027,0.800632729574092,0.659542486788934,0.123453962437013,61,0.396103896103896,NA,NA,0.584415584415584,0.227272727272727,0,0,1,1,1,0,0,0,0,NA,-1.051,0.527,1.578,0.427311749199519,0.245237788983231,2015,0.177983104,13432.4,108.21,2015,92,0.511111111111111,0,1,0
"VT","upper","VT-upper","1993_1994",1993,1994,1992,2,16,15,30,180,12,4,0.70763973282753,0.882994778582125,-0.175355045754595,0.375,1.15779520751099,0.811277841538099,0.346517365972896,0.610658820716489,0.352255342648904,11,0.354838709677419,0.466666666666667,0.533333333333333,0.483870967741935,0.066666666666666,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1996,0.117,15435.06,93.72,1996,58,0.322222222222222,0,0,0
"VT","upper","VT-upper","1995_1996",1995,1996,1994,2,19,13,30,180,12,4,0.510361748838563,1.24411497188019,-0.73375322304163,0.263157894736842,1.39656060066664,0.490920679579753,0.905639921086888,0.767989597312605,1.20118304503211,12,0.375,0.4,0.6,0.40625,0.2,0,0,0,0,0,0,0,0,0,NA,0.3,-0.807,1.107,0.274958487434028,0.299124664325434,1996,0.117,11508.01,74.81,1996,58,0.322222222222222,0,0,0
